scrape_date,types,user_pic,date_update,provinsi,kabkot,kecamatan,kelurahan,alamat,total_odp,total_pdp,total_positif,positif_sembuh,positif_dirawat,positif_isolasi,positif_meninggal,total_otg,odr_total,total_pp,total_ppdt,source_link
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Selatan,Jenggot,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Selatan,Kuripan Kertoharjo,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Selatan,Kuripan Yosorejo,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Selatan,Sokoduwet,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/

2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Timur,Noyontaansari,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Timur,Kauman,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Timur,Poncol,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Timur,Klego,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Timur,Gamer,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Timur,Setono,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Timur,Kalibaros,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/

2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Utara,Bandengan,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Utara,Degayu,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Utara,Krapyak,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Utara,Kandang Panjang,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Utara,Panjang Baru,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Utara,Panjang Wetan,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
2020-11-17,kelurahan,Alfie Qashwa,2020-11-17,Jawa Tengah,Kota Pekalongan,Pekalongan Utara,Padukuhan Kraton,,suspek,probable,totalpositif,sembuh,dirawat,isolasi,meninggal,,,,,http://corona.pekalongankota.go.id/
